id,atk,def,enabled,effect,attribute,stars,spell_type,type,pendulum,monster
7222,0,0,True,spell,Spell,0,Equip,Spell,0,?
7223,0,0,True,spell,Spell,0,Equip,Spell,0,?
7224,0,0,True,spell,Spell,0,Equip,Spell,0,?
7225,0,0,True,spell,Spell,0,Equip,Spell,0,?
7226,0,0,True,trap,Trap,0,?,Trap,0,?
7227,0,0,True,trap,Trap,0,?,Trap,0,?
7228,0,0,True,trap,Trap,0,?,Trap,0,?
7229,0,0,True,trap,Trap,0,Continous,Trap,0,?
7230,0,0,True,trap,Trap,0,?,Trap,0,?
7231,0,0,True,trap,Trap,0,?,Trap,0,?
7232,0,0,True,trap,Trap,0,?,Trap,0,?
7233,0,0,True,trap,Trap,0,?,Trap,0,?
7234,0,0,True,trap,Trap,0,?,Trap,0,?
7235,0,0,True,trap,Trap,0,?,Trap,0,?
7236,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7243,1900,1400,True,effect monsters,Fire,4,?,Pyro,0,Normal
7244,2800,2800,True,effect monsters,Light,8,?,Dragon,0,Normal
7245,1200,1000,True,effect monsters,Fire,7,?,Dragon,0,Normal
7246,1800,600,True,effect monsters,Light,4,?,Spellcaster,0,Normal
7247,300,200,True,effect monsters,Fire,2,?,Dragon,0,Normal
7248,0,0,True,spell,Spell,0,?,Spell,0,?
7251,2800,2200,True,effect monsters,Dark,8,?,Machine,0,Normal
7252,2600,2300,True,fusion effect monsters,Earth,8,?,Warrior,0,Normal
7254,0,0,True,trap,Trap,0,?,Trap,0,?
7255,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7256,0,0,True,spell,Spell,0,?,Spell,0,?
7257,2100,1200,True,fusion effect monsters,Fire,6,?,Fiend,0,Normal
7258,2600,1800,True,effect monsters,Earth,7,?,Fiend,0,Normal
7259,1600,0,True,effect monsters,Earth,4,?,Fiend,0,Normal
7260,2400,1500,True,fusion effect monsters,Light,6,?,Fiend,0,Normal
7261,?,0,True,fusion effect monsters,Earth,8,?,Fiend,0,Normal
7262,0,0,True,spell,Spell,0,?,Spell,0,?
7264,3000,1000,True,effect monsters,Wind,8,?,Aqua,0,Normal
7265,0,0,True,effect monsters,Water,1,?,Fiend,0,Normal
7266,1000,1000,True,effect monsters,Water,5,?,Fairy,0,Normal
7267,0,0,True,effect monsters,Water,1,?,Fairy,0,Normal
7268,0,1000,True,effect monsters,Water,3,?,Fiend,0,Normal
7269,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7270,0,0,True,spell,Spell,0,Continous,Spell,0,?
7271,0,0,True,spell,Spell,0,?,Spell,0,?
7272,0,0,True,trap,Trap,0,Continous,Trap,0,?
7273,0,0,True,trap,Trap,0,?,Trap,0,?
7275,3000,2500,True,fusion effect monsters,Dark,9,?,Warrior,0,Normal
7276,200,2000,True,normal monsters,Earth,3,?,Warrior,0,Normal
7277,200,600,True,normal monsters,Water,1,?,Fairy,0,Normal
7278,500,0,True,effect monsters,Water,4,?,Fairy,0,Normal
7279,900,0,True,effect monsters,Water,4,?,Fairy,0,Normal
7280,1300,0,True,effect monsters,Water,4,?,Fairy,0,Normal
7281,800,0,True,effect monsters,Water,4,?,Fairy,0,Normal
7282,2400,600,True,effect monsters,Light,6,?,Beast,0,Normal
7283,2200,1600,True,effect monsters,Earth,5,?,Dinosaur,0,Normal
7284,800,400,True,effect monsters,Water,3,?,Fish,0,Normal
7285,1500,800,True,effect monsters,Wind,4,?,Winged Beast,0,Normal
7286,1800,400,True,effect monsters,Fire,4,?,Beast Warrior,0,Normal
7287,700,2100,True,effect monsters,Earth,4,?,Rock,0,Normal
7288,1600,1200,True,effect monsters,Earth,4,?,Beast,0,Normal
7289,400,300,True,effect monsters,Wind,4,?,Reptile,0,Normal
7290,700,300,True,effect monsters,Earth,2,?,Beast,0,Normal
7291,400,2000,True,effect monsters,Earth,4,?,Spellcaster,0,Normal
7292,1500,1200,True,gemini,Dark,4,?,Fiend,0,Normal
7293,700,1200,True,gemini,Water,3,?,Aqua,0,Normal
7294,1800,500,True,gemini,Earth,4,?,Machine,0,Normal
7295,1300,0,True,effect monsters,Dark,4,?,Beast Warrior,0,Normal
7296,500,1400,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
7297,2200,1200,True,special summon monsters only,Light,6,?,Warrior,0,Normal
7298,500,500,True,union,Earth,3,?,Warrior,0,Normal
7299,1600,1000,True,effect monsters,Fire,4,?,Reptile,0,Normal
7300,1600,700,True,gemini,Water,4,?,Reptile,0,Normal
7301,2200,2200,True,fusion effect monsters,Light,8,?,Dragon,0,Normal
7302,2600,1500,True,fusion effect monsters,Dark,7,?,Dinosaur,0,Normal
7303,3000,2800,True,fusion effect monsters,Fire,8,?,Beast Warrior,0,Normal
7304,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7305,0,0,True,spell,Spell,0,Continous,Spell,0,?
7306,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7307,0,0,True,spell,Spell,0,Field,Spell,0,?
7308,0,0,True,spell,Spell,0,Equip,Spell,0,?
7309,0,0,True,spell,Spell,0,Equip,Spell,0,?
7310,0,0,True,spell,Spell,0,Equip,Spell,0,?
7311,0,0,True,spell,Spell,0,?,Spell,0,?
7312,0,0,True,spell,Spell,0,?,Spell,0,?
7313,0,0,True,spell,Spell,0,Continous,Spell,0,?
7314,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7315,0,0,True,spell,Spell,0,Continous,Spell,0,?
7316,0,0,True,trap,Trap,0,?,Trap,0,?
7317,0,0,True,trap,Trap,0,Continous,Trap,0,?
7318,0,0,True,trap,Trap,0,Continous,Trap,0,?
7319,0,0,True,trap,Trap,0,Continous,Trap,0,?
7320,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7321,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7322,0,0,True,trap,Trap,0,Continous,Trap,0,?
7323,0,0,True,trap,Trap,0,?,Trap,0,?
7324,0,0,True,trap,Trap,0,?,Trap,0,?
7325,0,0,True,trap,Trap,0,?,Trap,0,?
7326,0,0,True,trap,Trap,0,?,Trap,0,?
7327,0,0,True,trap,Trap,0,?,Trap,0,?
7328,0,0,True,trap,Trap,0,?,Trap,0,?
7329,0,0,True,trap,Trap,0,?,Trap,0,?
7331,2800,2000,True,effect monsters,Dark,8,?,Machine,0,Normal
7332,1500,0,True,effect monsters,Water,4,?,Spellcaster,0,Normal
7333,1500,1200,True,effect monsters,Water,3,?,Fish,0,Normal
7334,300,2100,True,special summon monsters only,Water,5,?,Fish,0,Normal
7335,2400,1000,True,effect monsters,Water,6,?,Fish,0,Normal
7336,1700,600,True,effect monsters,Water,4,?,Fish,0,Normal
7337,1000,900,True,effect monsters,Earth,4,?,Rock,0,Normal
7338,1800,0,True,effect monsters,Earth,4,?,Rock,0,Normal
7339,1500,1000,True,gemini,Water,4,?,Fish,0,Normal
7340,2100,800,True,gemini,Dark,6,?,Zombie,0,Normal
7341,1500,1500,True,gemini,Fire,4,?,Insect,0,Normal
7342,0,0,True,fusion effect monsters,Dark,12,?,Fiend,0,Normal
7343,3000,2500,True,effect monsters,Water,8,?,Dragon,0,Normal
7344,4000,4000,True,special summon monsters only,Light,10,?,Fairy,0,Normal
7345,400,400,True,effect monsters,Earth,3,?,Warrior,0,Normal
7346,3000,1200,True,effect monsters,Earth,8,?,Beast Warrior,0,Normal
7347,2800,2400,True,effect monsters,Light,8,?,Fairy,0,Normal
7348,0,0,True,effect monsters,Dark,1,?,Fiend,0,Normal
7349,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7350,0,0,True,trap,Trap,0,?,Trap,0,?
7351,0,0,True,effect monsters,Dark,4,?,Fiend,0,Normal
7352,1400,600,True,effect monsters,Dark,4,?,Fairy,0,Normal
7353,0,0,True,trap,Trap,0,Continous,Trap,0,?
7354,0,0,True,trap,Trap,0,?,Trap,0,?
7357,0,0,True,trap,Trap,0,?,Trap,0,?
7358,1500,800,True,effect monsters,Earth,4,?,Zombie,0,Normal
7359,1700,800,True,effect monsters,Earth,4,?,Zombie,0,Normal
7363,2200,2000,True,effect monsters,Fire,6,?,Zombie,0,Normal
7365,1900,1500,True,normal monsters,Earth,4,?,Beast Warrior,0,Normal
7366,1400,0,True,normal monsters,Water,2,?,Sea Serpent,0,Normal
7367,100,2000,True,effect monsters,Earth,4,?,Rock,0,Normal
7368,1800,200,True,effect monsters,Wind,4,?,Winged Beast,0,Normal
7369,1800,1400,True,gemini,Water,4,?,Sea Serpent,0,Normal
7370,2600,1700,True,effect monsters,Dark,8,?,Fiend,0,Normal
7371,2600,2100,True,synchro population that have effects,Dark,8,?,Dragon,0,Normal
7372,2600,2100,True,synchro population that have effects,Light,8,?,Dragon,0,Normal
7376,300,600,True,effect monsters,Dark,2,?,Fiend,0,Normal
7377,800,800,True,union,Earth,3,?,Warrior,0,Normal
7378,1900,2300,True,fusion effect monsters,Earth,8,?,Fiend,0,Normal
7379,2000,2500,True,fusion effect monsters,Fire,6,?,Fiend,0,Normal
7380,3500,2100,True,fusion effect monsters,Fire,8,?,Fiend,0,Normal
7381,0,0,True,spell,Spell,0,?,Spell,0,?
7382,0,0,True,spell,Spell,0,?,Spell,0,?
7383,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7384,1100,800,True,effect monsters,Dark,4,?,Fiend,0,Normal
7385,0,0,True,effect monsters,Dark,1,?,Fiend,0,Normal
7386,3000,300,True,special summon monsters only,Dark,8,?,Fiend,0,Normal
7387,0,0,True,trap,Trap,0,?,Trap,0,?
7388,0,0,True,trap,Trap,0,?,Trap,0,?
7389,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7390,0,0,True,spell,Spell,0,Equip,Spell,0,?
7391,0,0,True,spell,Spell,0,Continous,Spell,0,?
7392,?,0,True,special summon monsters only,Dark,10,?,Spellcaster,0,Normal
7397,1900,800,True,effect monsters,Light,4,?,Thunder,0,Normal
7398,1000,1100,True,effect monsters,Water,3,?,Aqua,0,Normal
7399,0,0,True,spell,Spell,0,Continous,Spell,0,?
7400,0,0,True,trap,Trap,0,?,Trap,0,?
7401,0,600,True,effect monsters,Wind,3,?,Aqua,0,Normal
7403,0,0,True,fusion effect monsters,Dark,8,?,Machine,0,Normal
7404,0,0,True,effect monsters,Water,7,?,Spellcaster,0,Normal
7405,1200,1300,True,effect monsters,Earth,4,?,Rock,0,Normal
7406,4000,0,True,special summon monsters only,Dark,10,?,Dragon,0,Normal
7407,0,0,True,effect monsters,Dark,1,?,Plant,0,Normal
7408,0,1500,True,effect monsters,Dark,7,?,Plant,0,Normal
7409,0,0,True,effect monsters,Dark,10,?,Fiend,0,Normal
7410,0,0,True,special summon monsters only,Dark,11,?,Fiend,0,Normal
7411,0,0,True,special summon monsters only,Dark,12,?,Fiend,0,Normal
7412,0,2000,True,union,Wind,4,?,Machine,0,Normal
7413,0,0,True,effect monsters,Light,1,?,Machine,0,Normal
7414,100,600,True,effect monsters,Dark,2,?,Machine,0,Normal
7415,300,1300,True,effect monsters,Fire,3,?,Pyro,0,Normal
7416,1200,1700,True,effect monsters,Dark,4,?,Warrior,0,Normal
7417,1000,0,True,effect monsters,Dark,2,?,Warrior,0,Normal
7418,3000,1800,True,effect monsters,Dark,8,?,Dragon,0,Normal
7419,2300,3000,True,special summon monsters only,Dark,8,?,Thunder,0,Normal
7420,2400,1600,True,effect monsters,Dark,8,?,Winged Beast,0,Normal
7421,2800,1000,True,special summon monsters only,Dark,7,?,Dragon,0,Normal
7422,1600,200,True,effect monsters,Dark,4,?,Warrior,0,Normal
7423,1400,1200,True,effect monsters,Dark,4,?,Warrior,0,Normal
7424,?,?,True,effect monsters,Dark,4,?,Fiend,0,Normal
7425,800,2100,True,effect monsters,Dark,4,?,Rock,0,Normal
7426,1700,1600,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
7427,2400,1200,True,gemini,Earth,6,?,Plant,0,Normal
7428,1600,1200,True,gemini,Light,4,?,Warrior,0,Normal
7429,400,800,True,effect monsters,Dark,2,?,Warrior,0,Normal
7430,1200,600,True,effect monsters,Dark,3,?,Warrior,0,Normal
7431,1600,1200,True,effect monsters,Earth,4,?,Warrior,0,Normal
7432,1700,300,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
7433,1800,300,True,effect monsters,Earth,4,?,Dinosaur,0,Normal
7434,2800,2200,True,effect monsters,Water,7,?,Fish,0,Normal
7435,1900,1200,True,effect monsters,Earth,5,?,Machine,0,Normal
7436,?,0,True,effect monsters,Light,2,?,Thunder,0,Normal
7437,100,1600,True,effect monsters,Earth,2,?,Beast,0,Normal
7438,1700,1000,True,effect monsters,Light,4,?,Machine,0,Normal
7439,300,1000,True,effect monsters,Light,3,?,Insect,0,Normal
7441,500,1100,True,fusion effect monsters,Light,4,?,Plant,0,Normal
7442,3000,2500,True,fusion effect monsters,Wind,9,?,Warrior,0,Normal
7443,4500,3000,True,fusion effect monsters,Light,10,?,Warrior,0,Normal
7444,0,0,True,spell,Spell,0,Equip,Spell,0,?
7445,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7446,0,0,True,spell,Spell,0,Equip,Spell,0,?
7447,0,0,True,spell,Spell,0,Equip,Spell,0,?
7448,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7449,0,0,True,spell,Spell,0,Continous,Spell,0,?
7450,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7451,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7452,0,0,True,spell,Spell,0,?,Spell,0,?
7453,0,0,True,spell,Spell,0,?,Spell,0,?
7454,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7455,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7456,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7457,0,0,True,spell,Spell,0,Field,Spell,0,?
7458,0,0,True,spell,Spell,0,Continous,Spell,0,?
7459,0,0,True,spell,Spell,0,Equip,Spell,0,?
7460,0,0,True,spell,Spell,0,?,Spell,0,?
7461,0,0,True,spell,Spell,0,Continous,Spell,0,?
7462,0,0,True,trap,Trap,0,?,Trap,0,?
7463,0,0,True,trap,Trap,0,?,Trap,0,?
7464,0,0,True,trap,Trap,0,?,Trap,0,?
7465,0,0,True,trap,Trap,0,?,Trap,0,?
7466,0,0,True,trap,Trap,0,?,Trap,0,?
7467,0,0,True,trap,Trap,0,?,Trap,0,?
7468,0,0,True,trap,Trap,0,Continous,Trap,0,?
7469,0,0,True,trap,Trap,0,?,Trap,0,?
7470,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7471,0,0,True,trap,Trap,0,Continous,Trap,0,?
7472,0,0,True,trap,Trap,0,?,Trap,0,?
7473,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7474,0,0,True,trap,Trap,0,Continous,Trap,0,?
7475,0,0,True,trap,Trap,0,?,Trap,0,?
7476,0,0,True,trap,Trap,0,?,Trap,0,?
7477,0,0,True,trap,Trap,0,Continous,Trap,0,?
7478,0,0,True,trap,Trap,0,Continous,Trap,0,?
7479,0,0,True,trap,Trap,0,?,Trap,0,?
7480,2500,1200,True,effect monsters,Light,7,?,Winged Beast,0,Normal
7481,1400,400,True,effect monsters,Water,3,?,Fish,0,Normal
7482,600,300,True,effect monsters,Earth,3,?,Beast,0,Normal
7483,0,0,True,trap,Trap,0,?,Trap,0,?
7484,1800,2200,True,effect monsters,Water,5,?,Dragon,0,Normal
7485,400,300,True,effect monsters,Dark,6,?,Fiend,0,Normal
7486,1500,400,True,effect monsters,Water,4,?,Reptile,0,Normal
7487,1700,1200,True,effect monsters,Fire,4,?,Pyro,0,Normal
7488,0,0,True,spell,Spell,0,Continous,Spell,0,?
7489,0,0,True,trap,Trap,0,?,Trap,0,?
7490,1000,1000,True,effect monsters,Fire,3,?,Warrior,0,Normal
7491,1700,1100,True,effect monsters,Light,4,?,Warrior,0,Normal
7492,400,400,True,effect monsters,Earth,3,?,Spellcaster,0,Normal
7493,0,0,True,spell,Spell,0,?,Spell,0,?
7494,0,0,True,spell,Spell,0,Equip,Spell,0,?
7495,0,0,True,trap,Trap,0,?,Trap,0,?
7498,2900,2100,True,effect monsters,Water,8,?,Spellcaster,0,Normal
7508,0,0,True,spell,Spell,0,?,Spell,0,?
7514,2200,2000,True,effect monsters,Dark,6,?,Fiend,0,Normal
7516,2400,1000,True,effect monsters,Dark,6,?,Fiend,0,Normal
7517,1300,200,True,effect monsters,Light,4,?,Fairy,0,Normal
7518,200,100,True,effect monsters,Earth,2,?,Warrior,0,Normal
7519,0,0,True,spell,Spell,0,Equip,Spell,0,?
7520,0,0,True,trap,Trap,0,Continous,Trap,0,?
7522,?,?,True,special summon monsters only,Dark,8,?,Reptile,0,Normal
7526,?,?,True,effect monsters,Light,9,?,Fairy,0,Normal
7527,300,500,True,effect monsters,Water,1,?,Aqua,0,Normal
7528,1400,400,True,effect monsters,Water,3,?,Warrior,0,Normal
7529,1300,0,True,Tuners,Water,2,?,Aqua,0,Normal
7530,1100,700,True,effect monsters,Wind,3,?,Thunder,0,Normal
7531,1200,1200,True,Tuners,Wind,3,?,Winged Beast,0,Normal
7532,1700,300,True,Tuners,Wind,4,?,Winged Beast,0,Normal
7533,1100,200,True,effect monsters,Fire,2,?,Dragon,0,Normal
7534,1400,200,True,Tuners,Fire,4,?,Spellcaster,0,Normal
7535,100,2000,True,normal tuners,Fire,1,?,Dragon,0,Normal
7536,400,100,True,effect monsters,Earth,1,?,Beast Warrior,0,Normal
7537,1600,200,True,Tuners,Earth,3,?,Beast,0,Normal
7538,1600,1000,True,effect monsters,Earth,4,?,Beast Warrior,0,Normal
7539,2100,1600,True,effect monsters,Earth,6,?,Beast Warrior,0,Normal
7540,2300,1200,True,normal monsters,Dark,6,?,Machine,0,Normal
7541,1600,400,True,effect monsters,Dark,4,?,Machine,0,Normal
7542,1900,1200,True,effect monsters,Dark,5,?,Machine,0,Normal
7543,300,200,True,effect monsters,Light,1,?,Reptile,0,Normal
7544,1400,1500,True,effect monsters,Light,3,?,Reptile,0,Normal
7545,1200,500,True,effect monsters,Light,4,?,Reptile,0,Normal
7546,1700,1400,True,effect monsters,Light,4,?,Reptile,0,Normal
7547,2400,1200,True,effect monsters,Light,6,?,Reptile,0,Normal
7548,2300,1400,True,synchro population that have effects,Water,6,?,Sea Serpent,0,Normal
7549,2500,1500,True,synchro population that have effects,Wind,9,?,Thunder,0,Normal
7550,2100,400,True,synchro population that have effects,Fire,6,?,Pyro,0,Normal
7551,2200,1300,True,synchro population that have effects,Earth,7,?,Warrior,0,Normal
7552,2200,1200,True,synchro population that have effects,Dark,5,?,Machine,0,Normal
7553,0,0,True,spell,Spell,0,?,Spell,0,?
7554,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7555,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7556,0,0,True,spell,Spell,0,?,Spell,0,?
7557,2800,2400,True,effect monsters,Dark,10,?,Dragon,0,Normal
7558,2800,1000,True,effect monsters,Earth,8,?,Rock,0,Normal
7559,1500,3000,True,effect monsters,Earth,8,?,Dinosaur,0,Normal
7560,2400,1800,True,effect monsters,Light,5,?,Fairy,0,Normal
7561,1700,1600,True,effect monsters,Dark,4,?,Warrior,0,Normal
7562,2800,2300,True,effect monsters,Dark,8,?,Fairy,0,Normal
7563,1900,1400,True,effect monsters,Dark,5,?,Fairy,0,Normal
7564,600,100,True,effect monsters,Water,1,?,Fish,0,Normal
7565,800,300,True,effect monsters,Dark,3,?,Fiend,0,Normal
7566,1700,1000,True,effect monsters,Light,4,?,Fish,0,Normal
7567,2400,2000,True,effect monsters,Light,6,?,Dragon,0,Normal
7568,500,1400,True,effect monsters,Fire,3,?,Plant,0,Normal
7569,1900,400,True,special summon monsters only,Earth,4,?,Insect,0,Normal
7570,0,0,True,spell,Spell,0,?,Spell,0,?
7571,2600,800,True,effect monsters,Light,7,?,Fairy,0,Normal
7572,1500,1100,True,effect monsters,Light,4,?,Fairy,0,Normal
7573,0,0,True,spell,Spell,0,Continous,Spell,0,?
7574,1100,1900,True,effect monsters,Light,4,?,Fairy,0,Normal
7575,400,400,True,effect monsters,Dark,2,?,Warrior,0,Normal
7576,300,500,True,effect monsters,Light,2,?,Spellcaster,0,Normal
7577,400,700,True,effect monsters,Dark,3,?,Warrior,0,Normal
7578,2500,1200,True,special summon monsters only,Fire,6,?,Pyro,0,Normal
7579,600,1400,True,effect monsters,Dark,3,?,Machine,0,Normal
7580,2600,1600,True,special summon monsters only,Dark,8,?,Machine,0,Normal
7581,0,0,True,effect monsters,Light,1,?,Fairy,0,Normal
7582,1100,1100,True,effect monsters,Light,4,?,Fairy,0,Normal
7583,1300,1300,True,effect monsters,Light,4,?,Fairy,0,Normal
7584,1400,1400,True,effect monsters,Light,4,?,Fairy,0,Normal
7585,1600,1600,True,effect monsters,Light,4,?,Fairy,0,Normal
7586,1700,1700,True,effect monsters,Light,4,?,Fairy,0,Normal
7587,2400,2400,True,effect monsters,Light,6,?,Fairy,0,Normal
7588,2800,2800,True,effect monsters,Light,7,?,Fairy,0,Normal
7589,3100,3100,True,effect monsters,Light,8,?,Fairy,0,Normal
7590,4000,4000,True,special summon monsters only,Light,10,?,Fairy,0,Normal
7591,1800,1200,True,effect monsters,Light,4,?,Warrior,0,Normal
7592,1700,200,True,effect monsters,Light,4,?,Spellcaster,0,Normal
7593,1850,1300,True,effect monsters,Light,4,?,Warrior,0,Normal
7594,1000,1000,True,effect monsters,Light,3,?,Spellcaster,0,Normal
7595,200,100,True,effect monsters,Light,2,?,Beast,0,Normal
7596,2100,300,True,special summon monsters only,Light,4,?,Beast Warrior,0,Normal
7597,2300,200,True,effect monsters,Light,5,?,Fairy,0,Normal
7598,2000,1600,True,effect monsters,Light,6,?,Dragon,0,Normal
7599,3000,2600,True,special summon monsters only,Light,8,?,Dragon,0,Normal
7600,1800,1050,True,gemini,Dark,4,?,Fairy,0,Normal
7601,100,2000,True,effect monsters,Water,1,?,Aqua,0,Normal
7602,400,400,True,effect monsters,Water,2,?,Aqua,0,Normal
7603,1800,1200,True,effect monsters,Light,5,?,Thunder,0,Normal
7604,2600,0,True,special summon monsters only,Light,8,?,Thunder,0,Normal
7605,100,100,True,effect monsters,Light,1,?,Thunder,0,Normal
7606,1700,0,True,effect monsters,Wind,4,?,Warrior,0,Normal
7607,0,500,True,effect monsters,Light,1,?,Reptile,0,Normal
7608,1700,1500,True,effect monsters,Wind,4,?,Fiend,0,Normal
7609,0,0,True,effect monsters,Light,1,?,Insect,0,Normal
7610,500,500,True,effect monsters,Light,3,?,Machine,0,Normal
7611,0,2200,True,effect monsters,Dark,3,?,Zombie,0,Normal
7612,2900,2000,True,effect monsters,Wind,8,?,Winged Beast,0,Normal
7613,1000,0,True,special summon monsters only,Water,4,?,Fairy,0,Normal
7614,2300,2200,True,effect monsters,Light,8,?,Dragon,0,Normal
7615,3000,3000,True,fusion effect monsters,Dark,10,?,Warrior,0,Normal
7616,4400,3400,True,fusion effect monsters,Earth,10,?,Machine,0,Normal
7617,2400,1500,True,fusion effect monsters,Dark,6,?,Winged Beast,0,Normal
7618,0,0,True,spell,Spell,0,?,Spell,0,?
7619,0,0,True,spell,Spell,0,?,Spell,0,?
7620,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7621,0,0,True,spell,Spell,0,Continous,Spell,0,?
7622,0,0,True,spell,Spell,0,?,Spell,0,?
7623,0,0,True,spell,Spell,0,?,Spell,0,?
7624,0,0,True,spell,Spell,0,Field,Spell,0,?
7625,0,0,True,spell,Spell,0,?,Spell,0,?
7626,0,0,True,spell,Spell,0,Field,Spell,0,?
7627,0,0,True,spell,Spell,0,Field,Spell,0,?
7628,0,0,True,spell,Spell,0,Quick-Play,Spell,0,?
7629,0,0,True,spell,Spell,0,?,Spell,0,?
7630,0,0,True,spell,Spell,0,?,Spell,0,?
7631,0,0,True,spell,Spell,0,Continous,Spell,0,?
7632,0,0,True,spell,Spell,0,?,Spell,0,?
7633,0,0,True,spell,Spell,0,Continous,Spell,0,?
7634,0,0,True,spell,Spell,0,Equip,Spell,0,?
7635,0,0,True,spell,Spell,0,?,Spell,0,?
7636,0,0,True,trap,Trap,0,Continous,Trap,0,?
7637,0,0,True,trap,Trap,0,?,Trap,0,?
7638,0,0,True,trap,Trap,0,?,Trap,0,?
7639,0,0,True,trap,Trap,0,?,Trap,0,?
7640,0,0,True,trap,Trap,0,?,Trap,0,?
7641,0,0,True,trap,Trap,0,Continous,Trap,0,?
7642,0,0,True,trap,Trap,0,?,Trap,0,?
7643,0,0,True,trap,Trap,0,Continous,Trap,0,?
7644,0,0,True,trap,Trap,0,Continous,Trap,0,?
7645,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7646,0,0,True,trap,Trap,0,?,Trap,0,?
7647,0,0,True,trap,Trap,0,Continous,Trap,0,?
7648,0,0,True,trap,Trap,0,?,Trap,0,?
7649,0,0,True,trap,Trap,0,?,Trap,0,?
7650,0,0,True,trap,Trap,0,Continous,Trap,0,?
7651,0,0,True,trap,Trap,0,Continous,Trap,0,?
7652,0,0,True,trap,Trap,0,Continous,Trap,0,?
7653,0,0,True,trap,Trap,0,Counter trap,Trap,0,?
7658,1300,2200,True,effect monsters,Light,4,?,Fiend,0,Normal
7659,2400,1000,True,effect monsters,Light,6,?,Warrior,0,Normal
7660,1700,0,True,effect monsters,Dark,4,?,Spellcaster,0,Normal
7661,200,300,True,Tuners,Light,1,?,Fairy,0,Normal
7662,800,100,True,effect monsters,Earth,2,?,Beast,0,Normal
7663,1600,200,True,effect monsters,Water,3,?,Fish,0,Normal
7664,500,1500,True,effect monsters,Dark,3,?,Spellcaster,0,Normal
7666,1850,700,True,effect monsters,Earth,4,?,Plant,0,Normal
7667,1200,400,True,Tuners,Earth,2,?,Plant,0,Normal
7668,2200,1800,True,synchro population that have effects,Light,6,?,Plant,0,Normal
7669,400,500,True,effect monsters,Wind,2,?,Plant,0,Normal
7670,200,200,True,effect monsters,Water,1,?,Plant,0,Normal
7671,0,0,True,spell,Spell,0,Continous,Spell,0,?
7672,0,0,True,trap,Trap,0,?,Trap,0,?
7673,300,500,True,Tuners,Light,2,?,Fairy,0,Normal
7674,1800,2800,True,effect ritual monsters,Light,6,?,Fairy,0,Normal
7675,1700,200,True,effect monsters,Dark,4,?,Machine,0,Normal
7676,2200,1000,True,effect monsters,Wind,6,?,Fairy,0,Normal
7677,1100,1800,True,spirit,Water,4,?,Fairy,0,Normal
7678,2400,1100,True,effect monsters,Fire,6,?,Machine,0,Normal
7679,3000,1500,True,synchro population that have effects,Light,8,?,Warrior,0,Normal
